url,written,written_human_readable,origin,shape,shards,chunks,dimension_names,license,name,description,organismId,fbbiId
https://storage.googleapis.com/jax-public-ngff/public/2538.zarr,3912579590,3.6 GiB,https://images.jax.org/webclient/?show=image-7612,"1,3,1,44544,105600","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/32658.zarr,8959645201,8.3 GiB,https://images.jax.org/webclient/?show=image-129272,"1,3,1,47616,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/2168.zarr,4731045697,4.4 GiB,https://images.jax.org/webclient/?show=image-6502,"1,3,1,46080,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/33424.zarr,11117310785,10.4 GiB,https://images.jax.org/webclient/?show=image-131570,"1,3,1,54272,115200","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/4126.zarr,4075610452,3.8 GiB,https://images.jax.org/webclient/?show=image-12378,"1,3,1,40192,109440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/3327.zarr,4799472655,4.5 GiB,https://images.jax.org/webclient/?show=image-9981,"1,3,1,50176,111360","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/4556.zarr,3564477381,3.3 GiB,https://images.jax.org/webclient/?show=image-13668,"1,3,1,35584,111360","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/3777.zarr,4495289776,4.2 GiB,https://images.jax.org/webclient/?show=image-11329,"1,3,1,41216,105600","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/2865.zarr,1169887513,1.1 GiB,https://images.jax.org/webclient/?show=image-8595,"1,3,1,49664,78720","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/285.zarr,6130331525,5.7 GiB,https://images.jax.org/webclient/?show=image-853,"1,3,1,45056,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
